,Year,Conflict name,Dyad name,Where coordinates,Where description,Latitude,Longitude,Country of origin,Region,Deaths civilians
139222,2014,Syria: Government,Government of Syria - Syrian insurgents,Syria,Aleppo and Damascus governorates,35.0,38.0,Syria,Middle East,0
133767,2014,Syria: Government,Government of Syria - Syrian insurgents,Deir ez Zor town,Jabila,35.335876,40.140844,Syria,Middle East,0
61663,2014,NSCN-IM - Civilians,NSCN-IM - Civilians,Senapati district,Senapati District Head Quarters,25.272717,94.026406,India,Asia,1
133616,2014,Syria: Government,Government of Syria - Syrian insurgents,Damascus city,Qaboun,33.513364,36.291575,Syria,Middle East,0
138912,2014,Syria: Government,Government of Syria - Syrian insurgents,Homs town,roundabout in Al-Ahram Street in Wadi Al-Zahab neighborhood,34.726818,36.723391,Syria,Middle East,0
29351,2014,Taleban - Civilians,Taleban - Civilians,Padkhwabe Roghani village,Padkhwab Roghani locality of Baraki Barak District,33.947273,68.97532700000001,Afghanistan,Asia,0
66103,2014,Iraq: Government,Government of Iraq - IS,Al Kuwayr town,area of â€‹â€‹Kuyir north of Mosul,36.047778,43.495556,Iraq,Middle East,0
65913,2014,Iraq: Government,Government of Iraq - IS,MiqdÄdÄ«yah town,Muqdadiya town (near),33.978611,44.936944,Iraq,Middle East,7
139840,2014,Syria: Government,Government of Syria - Syrian insurgents,Aleppo Central Prison,"in the western perimeter of Aleppo Central Prison, and in the Bureij area",36.295833,37.200556,Syria,Middle East,0
8764,2014,Afghanistan: Government,Government of Afghanistan - Taleban,Kabul city,Kabul city near Kabul airport,34.531094,69.162796,Afghanistan,Asia,3
161197,2015,Syria: Islamic State,Government of Syria - IS,Al Qaryatayn town,city of al-Qaryatayn in the southern countryside of Homs,34.22956,37.24066,Syria,Middle East,1
99729,2015,Philippines: Government,Government of Philippines - CPP,Misamis Oriental province,Misamis Oriental,8.75,125.0,Philippines,Asia,1
63459,2015,India: Garoland,Government of India - GNLA,Jonsitpara village,Jongchitpara village in South West Garo Hills District,25.462146,89.969177,India,Asia,0
145572,2015,Syria: Government,Government of Syria - Syrian insurgents,Aleppo town,around al- Rasul al- Aâ€™zam in the west of Aleppo,36.201241,37.161173,Syria,Middle East,0
145016,2015,Syria: Government,Government of Syria - Syrian insurgents,Hamamiyat village,"al- Himmamiyyat Hill in the northern countryside of Hama,",35.379444,36.537777,Syria,Middle East,0
108946,2015,South Sudan: Government,Government of South Sudan - SPLM/A - IO,Kodok town,"in Kodok, Upper Nile",9.88889,32.10944,South Sudan,Africa,13
144930,2015,Syria: Government,Government of Syria - Syrian insurgents,Saraqib town,town of Saraqeb located in southeast of the city of Idlib,35.86447000000001,36.80591,Syria,Middle East,17
108929,2015,South Sudan: Government,Government of South Sudan - SPLM/A - IO,Unity state,in Unity and Upper Nile States,8.65,29.85,South Sudan,Africa,0
147184,2015,Syria: Government,Government of Syria - Syrian insurgents,Daraa town,neighborhood of al- Manshiyya in the city of Daraa,32.61889,36.10213,Syria,Middle East,0
147124,2015,Syria: Government,Government of Syria - Syrian insurgents,Jabal al Akrad mountain,"areas in Jabal al- Turkman and Jabal al- Akrad,",35.65,36.2,Syria,Middle East,0
164964,2015,IS - SDF,IS - SDF,Tall Abyad town,Raqqa: Tal Abyad,36.697508,38.956658,Syria,Middle East,0
143637,2015,Syria: Government,Government of Syria - Syrian insurgents,Ariha town,ariha,35.812335,36.610978,Syria,Middle East,0
146093,2015,Syria: Government,Government of Syria - Syrian insurgents,Zebdeen town,Damascus Suburbs: Zabdeen,33.480277,36.408333,Syria,Middle East,1
146944,2015,Syria: Government,Government of Syria - Syrian insurgents,Jasim town,areas in Jassem town at the countryside of Daraa,32.99115,36.060232,Syria,Middle East,2
142682,2015,Syria: Government,Government of Syria - Syrian insurgents,Inkhil town,city of Inkhel,33.01797,36.12806,Syria,Middle East,0
143579,2015,Syria: Government,Government of Syria - Syrian insurgents,Aleppo town,aleppo countryside,36.201241,37.161173,Syria,Middle East,0
66184,2015,Iraq: Government,Government of Iraq - IS,Haditha town,Albu Haiyat mosque in Haditha,34.134772,42.377236,Iraq,Middle East,12
145777,2015,Syria: Government,Government of Syria - Syrian insurgents,"military Camp ""Mulouk""",around Mlouk camp south of the city of Talbisah,34.819722,36.728611,Syria,Middle East,0
77226,2015,Gulf Cartel - Los Zetas,Gulf Cartel - Los Zetas,San Luis PotosÃ­ state,San Luis Potosi,22.5,-100.5,Mexico,Americas,0
160697,2015,Syria: Islamic State,Government of Syria - IS,As Sukhnah town,near al-Sokhna area in the eastern countryside of Homs,34.8846,38.87491,Syria,Middle East,5
113769,2015,IS - Civilians,IS - Civilians,Al Mayadin town,al-Miadin city,35.02089,40.453455,Syria,Middle East,3
143909,2015,Syria: Government,Government of Syria - Syrian insurgents,Mayir town,mayer,36.38711,37.0245,Syria,Middle East,0
142706,2015,Syria: Government,Government of Syria - Syrian insurgents,Al Harah town,al-Harra,33.05593,36.00458,Syria,Middle East,0
145637,2015,Syria: Government,Government of Syria - Syrian insurgents,Aleppo town,al- Hatab square in the old city of Aleppo,36.201241,37.161173,Syria,Middle East,0
144173,2015,Syria: Government,Government of Syria - Syrian insurgents,Damascus city,"around the neighborhood of al- Tadamon, Damascus",33.513364,36.291575,Syria,Middle East,0
161730,2015,Syria: Islamic State,Government of Syria - IS,Tuwal al Aba village,Twal al- Aba village  in the northern countryside of al- Raqqa.,36.343163,39.362251,Syria,Middle East,0
113839,2015,IS - Civilians,IS - Civilians,Al Bab town,Bab,36.369722,37.514925,Syria,Middle East,1
165010,2015,IS - SDF,IS - SDF,Melbiyah regiment (Battalion 121),whole regiment of al- Melabiyyah,36.38019600000001,40.753862,Syria,Middle East,0
144525,2015,Syria: Government,Government of Syria - Syrian insurgents,Aleppo town,"al-Hamdaneyyeh neighborhood, Aleppo",36.201241,37.161173,Syria,Middle East,1
174705,2015,Turkey: Kurdistan,Government of Turkey - PKK,Åženkaya district,Senkaya district of Erzurum province,40.56221,42.345242,Turkey,Middle East,0
10642,2015,Afghanistan: Government,Government of Afghanistan - Taleban,Baghlan province,"Nangarhar, Laghman, Baghlan, Kandahar, Zabul, Oruzgan, Logar, Takhar, Paktiya and Farah provinces",35.75,69.0,Afghanistan,Asia,0
142499,2015,Syria: Government,Government of Syria - Syrian insurgents,Al Mayadin town,AL Mayadin town,35.02089,40.453455,Syria,Middle East,1
143331,2015,Syria: Government,Government of Syria - Syrian insurgents,Hreitan town,Hritan,36.287,37.0833,Syria,Middle East,4
10623,2015,Afghanistan: Government,Government of Afghanistan - Taleban,Badakhshan province,"Nangarhar, Kunduz, Badakhshan, Sari Pul, Kandahar, Ghazni, Herat and Helmand provinces",36.75,72.0,Afghanistan,Asia,0
66409,2015,Iraq: Government,Government of Iraq - IS,Ar RuÅ£bah town,marketplace in Ar Rutbah,33.037183,40.285862,Iraq,Middle East,5
10260,2015,Afghanistan: Government,Government of Afghanistan - Taleban,Khushi district,"Shahrak-e Mohajerin area of Khoshi District, Logar",34.001077,69.27685100000001,Afghanistan,Asia,2
10515,2015,Afghanistan: Government,Government of Afghanistan - Taleban,Ghola village,Ghola area of Andar District,33.306499,68.43199200000001,Afghanistan,Asia,1
9341,2015,Afghanistan: Government,Government of Afghanistan - Taleban,Zhari district,"Zhirai, Ghorak and Maiwand districts of Kandahar",31.640454,65.397591,Afghanistan,Asia,0
169016,2015,"Ahrar al-Sham, Jabhat Fateh al-Sham - IS","Ahrar al-Sham, Jabhat Fateh al-Sham - IS",Daraa town,Dara Al-Balad,32.61889,36.10213,Syria,Middle East,0
168272,2015,"Aknaf Bait al-Maqdis, Jaysh al-Islam, Sham al-Rasul Brigade, Southern Front - IS","Aknaf Bait al-Maqdis, Jaysh al-Islam, Sham al-Rasul Brigade, Southern Front - IS",Yalda town,Yalda town,33.46397,36.32075,Syria,Middle East,0
91929,2015,Black Axe - Maphite,Black Axe - Maphite,Ekpoma town,"Ekpoma, Esan West, Edo state",6.742063000000001,6.139003,Nigeria,Africa,0
43205,2015,Colombia: Government,Government of Colombia - ELN,AnorÃ­ village,Anori town,7.072725,-75.147677,Colombia,Americas,0
10157,2015,Afghanistan: Government,Government of Afghanistan - Taleban,Chahar Dara district,Khwaja Kaftar area of Chahardara District of Konduz Province,36.65476500000001,68.566036,Afghanistan,Asia,0
52910,2015,India - Pakistan,Government of India - Government of Pakistan,Jammu and Kashmir state,"Bhopalpur, Aghora and Khora Pakistani posts opposite Mangu Chak",33.85145,76.15715300000002,India,Asia,0
68533,2015,IS - Civilians,IS - Civilians,Camp TÄjÄ«,Taji town,33.529444,44.2775,Iraq,Middle East,3
96863,2015,Pakistan: Government,Government of Pakistan - TTP,South Waziristan,Pary Gharin area of South Waziristan,32.303971999999995,69.682074,Pakistan,Asia,0
105633,2015,Somalia: Government,Government of Somalia - Al-Shabaab,Mudug region,"Aricadde area, Mudug Region",7.0,48.0,Somalia,Africa,0
10887,2015,Afghanistan: Government,Government of Afghanistan - Taleban,Khost town,Khost town,33.335091,69.91841099999999,Afghanistan,Asia,1
143304,2015,Syria: Government,Government of Syria - Syrian insurgents,Nayrab village,Neirab,35.87177,36.717282,Syria,Middle East,2
112278,2015,Sudan: Government,Government of Sudan - SPLM/A-North,Kurmuk town,"between El Birka and Sali, ten kilometres north of Kurmuk, Blue Nile",10.55,34.283333,Sudan,Africa,0
146097,2015,Syria: Government,Government of Syria - Syrian insurgents,Khan Shaykhun town,Idlib: Khan Sheikhoun,35.44208,36.65095,Syria,Middle East,1
10145,2015,Afghanistan: Government,Government of Afghanistan - Taleban,Faryab province,"Kapisa, Paktika, Urozgan, Badakhshan, Sar-e Pol, Helmand, Fariab, Herat and Nangarhar provinces",36.25,64.83333,Afghanistan,Asia,0
174698,2015,Turkey: Kurdistan,Government of Turkey - PKK,Hasanbeyli district,mountainous terrain of Amanos in the Hasanbeyli district of Osmaniye,37.128238,36.545484,Turkey,Middle East,0
54406,2015,India: Government,Government of India - CPI-Maoist,Bukar village,Bukar village under Chauparan Police Station area in Hazaribag District,24.468278,85.267093,India,Asia,0
63612,2015,India: Western South East Asia,Government of India - UNLFW,Jangnomphai village,Zangnomphai village in Chandel District of Manipur,23.860319,94.156746,India,Asia,0
147439,2015,Syria: Government,Government of Syria - Syrian insurgents,Ayn Ghazal village,"Ain al-Ghazal village in the countryside of Latakia,",35.765278,36.131944,Syria,Middle East,6
141820,2015,Syria: Government,Government of Syria - Syrian insurgents,Sarmin town,Sarmin,35.90403,36.72501,Syria,Middle East,0
160792,2015,Syria: Islamic State,Government of Syria - IS,Al Bab town,al Bab,36.369722,37.514925,Syria,Middle East,5
66270,2015,Iraq: Government,Government of Iraq - IS,BayjÄ« town,"Al Masahag village nr Bayji, Salahudin province Iraq",34.9307,43.493107,Iraq,Middle East,6
141761,2015,Syria: Government,Government of Syria - Syrian insurgents,Jabal Shashabo,Jabal Shashabo,35.524212,36.415032,Syria,Middle East,2
147177,2015,Syria: Government,Government of Syria - Syrian insurgents,Qasabiyeh village,"Al Qassabiya, Idlib governorate, Syria",35.46797700000001,36.493239,Syria,Middle East,7
145669,2015,Syria: Government,Government of Syria - Syrian insurgents,Nubl town,Kafar Nubol,36.375556,36.994167,Syria,Middle East,0
174750,2015,Turkey: Kurdistan,Government of Turkey - PKK,Cizre town,Cizre,37.325,42.195833,Turkey,Middle East,0
113711,2015,IS - Civilians,IS - Civilians,Deir ez Zor governorate,Deir Ezzor province,35.166667,40.283333,Syria,Middle East,1
145336,2015,Syria: Government,Government of Syria - Syrian insurgents,Nashabiyeh town,Nashabia,33.513465000000004,36.487178,Syria,Middle East,0
145911,2015,Syria: Government,Government of Syria - Syrian insurgents,Aleppo town,around Aleppo Castle and al- Sabeâ€™ Bahrat area in the old city of Aleppo,36.201241,37.161173,Syria,Middle East,0
111296,2015,Government of Sudan - Civilians,Government of Sudan - Civilians,Tawila town,"way to Tibra from Tawila
North Darfur",13.517025,24.860859,Sudan,Africa,0
10992,2015,Afghanistan: Government,Government of Afghanistan - Taleban,Wardak province,"Paktika, Wardak, Faryab, Takhar and Helmand provinces",34.25,68.0,Afghanistan,Asia,0
10969,2015,Afghanistan: Government,Government of Afghanistan - Taleban,Hilmand province,"Kunar, Ghazni, Zabul, Badakhshan, Kunduz, Faryab, Helmand and Farah provinces",31.0,64.0,Afghanistan,Asia,0
145053,2015,Syria: Government,Government of Syria - Syrian insurgents,Hawarte village,Hurta village in Mount Sahashabo,35.51678,36.43308,Syria,Middle East,10
101016,2015,CPP - Civilians,CPP - Civilians,Imamaling village,"Barangay Imamaling, Magpet",7.162325,125.182568,Philippines,Asia,1
146852,2015,Syria: Government,Government of Syria - Syrian insurgents,Kirkat village,"village of Al Karakat, Hama",35.478141,36.385013,Syria,Middle East,1
113116,2015,Iraq: Government,Government of Iraq - IS,Ar Raqqah town,city of Al-Raqqah,35.952829,39.007879,Syria,Middle East,0
99777,2015,Philippines: Government,Government of Philippines - CPP,Batasan village,"Sitio Dayaga, Barangay Batasan, San Jose town, Occidental Mindoro",12.53125,121.199851,Philippines,Asia,0
145552,2015,Syria: Government,Government of Syria - Syrian insurgents,Hakoura village,villages of Khirbet al-Naqous and al-Hakura in Sahl al-Ghab,35.60918200000001,36.324643,Syria,Middle East,0
10354,2015,Afghanistan: Government,Government of Afghanistan - Taleban,Hirat province,"Takhar, Faryab, Zabul, Uruzgan, Logar, Ghazni, Khost, Herat and Helmand provinces",34.5,62.0,Afghanistan,Asia,0
179235,2015,Yemen (North Yemen): Government,Government of Yemen (North Yemen) - Forces of Hadi,aá¸‘-á¸Äliâ€˜ town,Daleh town,13.695723,44.73137,Yemen (North Yemen),Middle East,0
108287,2015,Kenya: Northeastern Province and Coast,Government of Kenya - Al-Shabaab,Bardera town,Badhere area/Gandadowe (Kenya/Somalia border area in Mandera),2.338564,42.285637,Somalia,Africa,0
11012,2015,Afghanistan: Government,Government of Afghanistan - Taleban,Laghman province,"Nangarhar, Helmand and Laghman provinces",34.783333,70.18333299999999,Afghanistan,Asia,0
94302,2015,Pakistan: Balochistan,Government of Pakistan - BRA,Zahren Bug village,"Zarin Bogh area, some 80 kilometres (50 miles) north of Gwadar",25.642032,62.181346,Pakistan,Asia,0
145755,2015,Syria: Government,Government of Syria - Syrian insurgents,Aleppo town,"neighborhoods of al- Hamadaniyya, al- Akramiyya and Halab al- Jadidah",36.201241,37.161173,Syria,Middle East,38
9316,2015,Afghanistan: Government,Government of Afghanistan - Taleban,Sozma Qala district,Sherma and Borqoot localities of Sozma Qala district,36.025788,66.234442,Afghanistan,Asia,0
10197,2015,Afghanistan: Government,Government of Afghanistan - Taleban,Sayyad district,"Sayad district, Sari Pul province",36.128281,65.726084,Afghanistan,Asia,0
168734,2015,Euphrates Vulcano - IS,Euphrates Vulcano - IS,Kobane/Ayn al Arab town,southern countryside of the city of Ayn al- Arab (Kobani),36.890952,38.353471,Syria,Middle East,0
161483,2015,Syria: Islamic State,Government of Syria - IS,Khanasir â€“ Ithriya road,Khanaser-Ethria road and around Kweres military airport,35.573566,37.654631,Syria,Middle East,0
11112,2016,Afghanistan: Government,Government of Afghanistan - Taleban,Tagab district (Badakhshan),Khnokab area of Tagab district of the northern Badakhshan province,36.48741,70.35226,Afghanistan,Asia,0
147566,2016,Syria: Government,Government of Syria - Syrian insurgents,Jabal al Akrad mountain,Latakia Province: abal al-Akrad,35.65,36.2,Syria,Middle East,0
66877,2016,Iraq: Government,Government of Iraq - IS,HamÄm al â€˜Alil town,Hammam al-Alil town,36.164166,43.259661,Iraq,Middle East,0
12052,2016,Afghanistan: Government,Government of Afghanistan - Taleban,Khakrez district,"Tora post area, Khakrez district of southern Kandahar province",32.005213,65.500902,Afghanistan,Asia,0
149547,2016,Syria: Government,Government of Syria - Syrian insurgents,Aleppo town,Tareek Al-Bab neighborhood and  al-Mashhad neighborhood of Aleppo city,36.201241,37.161173,Syria,Middle East,0
149145,2016,Syria: Government,Government of Syria - Syrian insurgents,Aleppo town,al-Ramouseh neighborhood,36.201241,37.161173,Syria,Middle East,0
169468,2016,Hawar Kilis Operations Room - IS,Hawar Kilis Operations Room - IS,Kafrah village,Kafra village,36.56661,37.16275,Syria,Middle East,0
108721,2016,Bor Dinka - Murle,Bor Dinka - Murle,Jalle village,"Jalle, Bor North County",6.66885,31.47625,South Sudan,Africa,0
73467,2016,Libya: Islamic State,Government of Libya - IS,Abugrein town,Abu Grain area,31.451191,15.248953,Libya,Africa,0
